S._No.,State,District,Block,Latitude,Longitude,Year,pH,EC_in_μS/cm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,EC_TDS_ratio,Hardness_Class,pH_safe,NO3_safe,F_safe
5589,Telangana,MEDAK,SHANKARAMPET(R),18.0528,77.9708,2019,8.16,1190.0,0.0,561.0,50.0,71.0,6.0,0.0,380.0,64.0,54.0,107.0,0.0,1.625,695.0,18.0,1.7097701149425288,3,1,1,0
5590,Telangana,MEDAK,ALLADURG,17.9181,77.8917,2019,7.77,690.0,0.0,336.0,21.0,15.0,23.0,0.0,315.0,40.0,52.0,13.0,0.0,0.54,370.0,18.0,1.8598382749326146,3,1,1,1
5591,Telangana,MEDAK,ANDOLE,17.8417,77.9778,2019,7.57,970.0,0.0,287.0,113.0,56.0,38.0,0.0,400.0,46.0,69.0,36.0,3.5,1.09,537.0,18.0,1.8029739776951672,3,1,1,1
5592,Telangana,MEDAK,TUPRAN,17.7208,78.4667,2019,7.89,490.0,0.0,73.0,113.0,16.0,9.0,0.0,155.0,44.0,11.0,34.0,2.5,0.27,275.0,18.0,1.7753623188405796,2,1,1,1
5593,Telangana,MEDAK,ALLADURG,17.8831,77.8822,2019,7.42,1150.0,0.0,287.0,124.0,76.0,83.64,0.0,490.0,60.0,83.0,27.0,0.5,0.34,658.0,18.0,1.7450682852807284,3,1,0,1
5594,Telangana,MEDAK,PATANCHERUVU,17.5519,78.27,2019,7.55,1190.0,0.0,464.0,117.0,23.0,10.4,0.0,390.0,42.0,69.0,67.0,21.0,0.55,632.0,18.0,1.8799368088467614,3,1,1,1
5595,Telangana,MEDAK,PAPANNAPET,18.0475,78.1361,2019,7.65,1550.0,0.0,293.0,213.0,157.0,15.0,0.0,480.0,88.0,63.0,112.0,0.6,1.625,883.0,18.0,1.753393665158371,3,1,1,0
5596,Telangana,MEDAK,PATANCHERUVU,17.5594,78.1689,2019,7.7,1350.0,0.0,378.0,160.0,96.0,24.0,0.0,500.0,76.0,75.0,85.0,1.0,1.05,748.0,18.0,1.8024032042723632,3,1,1,1
5597,Telangana,MEDAK,SANGAREDDY,17.6231,78.1567,2019,7.56,1810.0,0.0,275.0,291.0,146.0,83.64,0.0,490.0,60.0,83.0,173.0,2.0,1.07,1049.0,18.0,1.723809523809524,3,1,0,1
5598,Telangana,MEDAK,PULKAL,17.7581,78.0417,2019,7.56,1190.0,0.0,366.0,156.0,58.0,50.1,0.0,460.0,32.0,92.0,66.0,0.0,1.03,678.0,18.0,1.7525773195876289,3,1,0,1
5599,Telangana,MEDAK,PULKAL,17.7656,78.0125,2019,7.68,780.0,0.0,67.0,67.0,40.0,72.6,0.0,340.0,72.0,39.0,17.0,1.0,1.13,440.0,18.0,1.7687074829931972,3,1,0,1
5600,Telangana,MEDAK,SADASEOPET,17.6575,77.9322,2019,7.75,860.0,0.0,384.0,25.0,20.0,40.7,0.0,280.0,48.0,39.0,59.0,0.0,1.38,467.0,18.0,1.8376068376068375,2,1,1,1
5601,Telangana,MEDAK,SADASEOPET,17.6381,77.8781,2019,7.92,650.0,0.0,299.0,21.0,45.0,9.0,0.0,275.0,32.0,47.0,20.0,0.2,0.71,358.0,18.0,1.8105849582172702,2,1,1,1
5602,Telangana,MEDAK,KOHIR,17.6636,77.7122,2019,7.26,2602.5,0.0,366.0,354.5,34.0,0.0,0.0,685.0,120.0,95.5,235.0,4.0,0.15,1587.0,18.0,1.638853904282116,3,1,1,1
5603,Telangana,MEDAK,PULKAL,17.7686,77.9569,2019,7.96,1310.0,0.0,122.0,89.0,157.0,83.64,0.0,410.0,72.0,56.0,117.0,0.0,1.625,920.0,18.0,1.4223669923995657,3,1,0,0
5604,Telangana,MEDAK,ANDOLE,17.8944,78.0581,2019,8.06,700.0,0.0,183.0,39.0,43.0,83.64,0.0,235.0,56.0,23.0,55.0,0.5,1.625,449.0,18.0,1.5555555555555556,2,1,0,0
5605,Telangana,MEDAK,ANDOLE,17.8533,78.0661,2019,7.97,900.0,0.0,360.0,74.0,44.0,2.0,0.0,330.0,40.0,56.0,55.0,0.2,0.89,491.0,18.0,1.829268292682927,3,1,1,1
5606,Telangana,MEDAK,NARSAPUR,17.78,78.2586,2019,7.72,1310.0,0.0,281.0,99.0,157.0,48.0,0.0,390.0,88.0,41.0,124.0,1.0,1.19,811.0,18.0,1.6133004926108374,3,1,0,1
5607,Telangana,NALGONDA,NIDAMANUR,16.825,79.3694,2019,6.6000000000000005,1532.0,0.0,549.0,128.0,96.0,39.0,0.0,300.0,78.0,26.0,207.0,11.0,0.76,920.0,18.0,1.6634093376764387,2,1,1,1
5608,Telangana,NALGONDA,DEVARAKONDA,16.6911,78.9189,2019,6.94,995.0,0.0,293.0,99.0,67.0,72.0,0.0,310.0,82.0,26.0,73.0,21.15,0.18,630.0,18.0,1.5768621236133122,3,1,0,1
5609,Telangana,NALGONDA,MUNGALA,17.0458,79.8333,2019,7.53,2602.5,0.0,506.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,221.0,21.15,0.44,1587.0,18.0,1.638853904282116,3,1,0,1
5610,Telangana,NALGONDA,MIRYALAGUDA,16.8333,79.5,2019,8.05,1866.0,0.0,666.0,167.0,96.0,32.0,0.0,275.0,68.0,26.0,250.29,21.15,1.22,1135.0,18.0,1.642605633802817,2,1,1,1
5611,Telangana,NALGONDA,TURKAPALLE,17.6569,78.7958,2019,7.67,780.0,0.0,256.0,67.0,48.0,45.0,0.0,245.0,66.0,20.0,69.0,2.2,1.625,475.0,18.0,1.638655462184874,2,1,1,0
5612,Telangana,NALGONDA,MUNUGODE,17.075,79.1117,2019,7.56,1193.0,0.0,427.0,121.0,106.0,17.0,0.0,505.0,142.5,14.0,64.0,1.5,0.3,764.0,18.0,1.5594771241830065,3,1,1,1
5613,Telangana,NALGONDA,MIRYALAGUDA,16.875,79.5653,2019,7.74,1380.0,0.0,555.0,131.0,48.0,78.0,0.0,480.0,96.0,58.0,126.0,5.0,1.14,882.0,18.0,1.5628539071347678,3,1,0,1
5614,Telangana,NALGONDA,TIPPARTI,16.975,79.4639,2019,7.42,1814.0,0.0,354.0,344.0,96.0,31.0,0.0,670.0,142.5,51.0,106.0,4.1,0.42,1032.0,18.0,1.7560503388189739,3,1,1,1
5615,Telangana,NALGONDA,GUNDLAPALLE,16.5403,78.7083,2019,7.4,1190.0,0.0,403.0,131.0,105.0,50.0,0.0,550.0,142.0,48.0,53.0,4.2,1.2,780.0,18.0,1.5236875800256082,3,1,0,1
5616,Telangana,NALGONDA,TURKAPALLE,17.5847,78.8625,2019,7.54,1475.0,0.0,464.0,206.0,82.0,17.0,0.0,460.0,142.5,23.0,140.3,4.8,0.66,902.0,18.0,1.6334440753045405,3,1,1,1
5617,Telangana,NALGONDA,SURYAPET,17.1333,79.6236,2019,7.82,1410.0,0.0,427.0,191.0,96.0,14.0,0.0,345.0,68.0,43.0,179.0,2.0,0.9,855.0,18.0,1.647196261682243,3,1,1,1
5618,Telangana,NALGONDA,PENPAHAD,17.0083,79.6528,2019,7.76,1749.0,0.0,592.0,216.0,131.0,26.0,0.0,515.0,98.0,66.0,201.0,1.6,0.7,1101.0,18.0,1.587114337568058,3,1,1,1
5619,Telangana,NALGONDA,MOTE,17.1683,79.8067,2019,7.75,2070.0,0.0,666.0,284.0,134.0,8.1,0.0,685.0,142.5,68.0,186.0,13.0,1.4,1276.0,18.0,1.620986687548943,3,1,1,1
5620,Telangana,NALGONDA,MIRYALAGUDA,16.8972,79.5333,2019,7.57,2602.5,0.0,549.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,16.0,0.42,1587.0,18.0,1.638853904282116,3,1,0,1
5621,Telangana,NALGONDA,MUNGALA,17.0517,79.8367,2019,8.0,982.0,0.0,384.0,67.0,72.0,9.3,0.0,345.0,106.0,20.0,69.0,2.0,0.54,580.0,18.0,1.6901893287435457,3,1,1,1
5622,Telangana,NALGONDA,MUNGALA,17.0192,79.8792,2019,7.36,2602.5,0.0,488.0,354.5,96.0,83.64,0.0,685.0,142.5,95.5,207.0,19.0,0.72,1587.0,18.0,1.638853904282116,3,1,0,1
5623,Telangana,NALGONDA,NEREDCHERLA,16.8719,79.6619,2019,7.82,1546.0,0.0,549.0,216.0,14.0,18.0,0.0,455.0,100.0,50.0,138.0,21.15,1.46,902.0,18.0,1.7120708748615725,3,1,1,1
5624,Telangana,NALGONDA,BHONGIR,17.4861,79.0153,2019,7.89,996.0,0.0,427.0,85.0,10.0,57.0,0.0,440.0,106.0,43.0,40.0,4.7,0.83,606.0,18.0,1.6408566721581548,3,1,0,1
5625,Telangana,NALGONDA,POCHAMPALLE,17.2739,78.7958,2019,7.91,1060.0,0.0,183.0,163.0,72.0,83.64,0.0,330.0,54.0,47.0,109.0,5.1,1.625,703.0,18.0,1.5056818181818181,3,1,0,0
5626,Telangana,NALGONDA,SURYAPET,17.2033,79.5414,2019,7.69,2100.0,0.0,366.0,354.5,110.0,43.0,0.0,460.0,110.0,45.0,250.29,3.8,0.69,1232.0,18.0,1.70316301703163,3,1,1,1
5627,Telangana,NALGONDA,SURYAPET,17.1669,79.5992,2019,7.96,2602.5,0.0,488.0,354.5,134.0,71.0,0.0,685.0,142.5,95.5,143.0,21.15,0.24,1587.0,18.0,1.638853904282116,3,1,0,1
5628,Telangana,NALGONDA,ATMAKUR(M),17.2392,79.6678,2019,7.64,1800.0,0.0,519.0,319.0,38.0,56.0,0.0,575.0,96.0,82.0,169.0,17.0,0.61,1095.0,18.0,1.6423357664233578,3,1,0,1
5629,Telangana,NALGONDA,KETHEPALLE,17.175,79.5203,2019,7.54,2602.5,0.0,458.0,354.5,154.0,30.0,0.0,685.0,142.5,95.5,250.29,9.8,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
5630,Telangana,NALGONDA,VEGULAPALLE,17.0203,79.5817,2019,7.92,930.0,0.0,384.0,78.0,58.0,4.3,0.0,300.0,88.0,20.0,87.0,2.7,0.74,572.0,18.0,1.6230366492146597,2,1,1,1
5631,Telangana,NALGONDA,POCHAMPALLE,17.3822,78.7417,2019,7.43,2576.0,0.0,397.0,354.5,18.0,83.64,0.0,685.0,142.5,71.0,202.0,2.0,1.4,1514.0,18.0,1.7003300330033004,3,1,0,1
5632,Telangana,NALGONDA,GAREDAPALLE,16.9039,79.7544,2019,7.79,1086.0,0.0,397.0,106.0,77.0,9.0,0.0,380.0,82.0,43.0,86.0,1.2,0.64,646.0,18.0,1.678516228748068,3,1,1,1
5633,Telangana,NALGONDA,CHOUTUPPAL,17.2431,78.9556,2019,7.76,2602.5,0.0,549.0,354.5,106.0,83.64,0.0,600.0,142.5,15.0,250.29,12.0,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
5634,Telangana,NALGONDA,MARRIGUDA,17.0361,78.8889,2019,7.1,2490.0,0.0,666.0,354.5,130.0,83.64,0.0,685.0,120.0,95.5,230.0,13.0,1.625,1545.0,18.0,1.610608020698577,3,1,0,0
5635,Telangana,NALGONDA,TURKAPALLE,17.6417,78.8664,2019,7.65,1000.0,0.0,378.0,71.0,58.0,38.0,0.0,285.0,74.0,24.0,97.0,14.0,1.625,610.0,18.0,1.6366612111292962,2,1,1,0
5636,Telangana,NALGONDA,SURYAPET,17.1439,79.6067,2019,7.74,2602.5,0.0,195.0,354.5,1.9,8.7,0.0,410.0,40.0,75.0,250.29,13.0,0.54,1587.0,18.0,1.638853904282116,3,1,1,1
5637,Telangana,NALGONDA,SURYAPET,17.2278,79.5731,2019,7.24,1408.0,0.0,244.0,213.0,82.0,83.64,0.0,575.0,142.5,28.0,60.0,1.6,0.52,857.0,18.0,1.641025641025641,3,1,0,1
5638,Telangana,NALGONDA,KETHEPALLE,17.1597,79.5081,2019,7.4,1510.0,0.0,146.0,354.5,6.7,19.0,0.0,340.0,36.0,61.0,159.0,15.0,0.54,783.0,18.0,1.9260204081632653,3,1,1,1
5639,Telangana,NALGONDA,SURYAPET,17.2097,79.5944,2019,7.36,2602.5,0.0,37.0,354.5,1.2,29.0,0.0,460.0,88.0,58.0,250.29,21.15,0.17,1587.0,18.0,1.638853904282116,3,1,1,1
5640,Telangana,NALGONDA,CHENDUR,17.0722,78.9208,2019,7.27,2546.0,0.0,549.0,354.5,106.0,83.64,0.0,685.0,128.0,95.5,239.0,21.15,1.625,1559.0,18.0,1.632051282051282,3,1,0,0
5641,Telangana,NALGONDA,CHOUTUPPAL,17.2764,78.8008,2019,7.66,760.0,0.0,177.0,35.0,96.0,83.64,0.0,300.0,78.0,26.0,35.0,10.0,1.625,489.0,18.0,1.5510204081632653,2,1,0,0
5642,Telangana,NALGONDA,CHENDUR,17.0447,79.0447,2019,7.44,1800.0,0.0,427.0,241.0,110.0,83.64,0.0,450.0,120.0,37.0,212.0,10.0,0.94,1132.0,18.0,1.588702559576346,3,1,0,1
5643,Telangana,NALGONDA,VALIGONDA,17.3569,79.02,2019,7.56,2602.5,0.0,666.0,354.5,157.0,23.0,0.0,685.0,72.0,95.5,250.29,4.3,1.625,1587.0,18.0,1.638853904282116,3,1,1,0
5644,Telangana,NALGONDA,VALIGONDA,17.3569,79.02,2019,8.0,2602.5,0.0,360.0,354.5,58.0,5.0,0.0,360.0,36.0,66.0,250.29,4.3,0.9,1587.0,18.0,1.638853904282116,3,1,1,1
5645,Telangana,NALGONDA,ATMAKUR(M),17.4089,79.1297,2019,7.6,2602.5,0.0,415.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,0.55,1587.0,18.0,1.638853904282116,3,1,0,1
5646,Telangana,NALGONDA,RAMANNAPET,17.3231,79.1578,2019,7.65,2040.0,0.0,329.0,354.5,144.0,6.0,0.0,550.0,142.5,45.0,212.0,1.2,1.625,1168.0,18.0,1.7450812660393498,3,1,1,0
5647,Telangana,NALGONDA,RAMANNAPET,17.2972,79.3833,2019,7.9,2070.0,0.0,281.0,354.5,27.0,4.1,0.0,325.0,32.0,60.0,250.29,5.5,0.41,1134.0,18.0,1.8237885462555066,3,1,1,1
5648,Telangana,NALGONDA,ATMAKUR(M),17.5336,79.0936,2019,7.72,806.0,0.0,201.0,106.0,42.0,31.0,0.0,325.0,88.0,26.0,30.0,2.0,1.25,449.0,18.0,1.791111111111111,3,1,1,1
5649,Telangana,NALGONDA,MOTHKUR,17.4678,79.3547,2019,8.22,1024.0,0.0,275.0,199.0,12.0,1.2,0.0,90.0,10.0,16.0,196.0,6.6,0.5,608.0,18.0,1.6814449917898193,1,1,1,1
5650,Telangana,NALGONDA,SURYAPET,17.2675,79.6258,2019,7.66,1230.0,0.0,214.0,248.0,72.0,9.3,0.0,400.0,64.0,58.0,97.0,2.9,0.66,682.0,18.0,1.800878477306003,3,1,1,1
5651,Telangana,NALGONDA,NEREDCHERLA,16.9322,79.6392,2019,7.9,460.0,0.0,183.0,53.0,14.0,3.7,0.0,140.0,36.0,12.0,48.0,2.3,0.36,282.0,18.0,1.6254416961130742,1,1,1,1
5652,Telangana,NALGONDA,MIRYALAGUDA,16.8322,79.6056,2019,7.63,1672.0,0.0,439.0,206.0,144.0,27.0,0.0,405.0,92.0,43.0,146.0,21.15,0.41,1011.0,18.0,1.6521739130434783,3,1,1,1
5653,Telangana,NALGONDA,TRIPURARAM,16.7944,79.4631,2019,7.8,956.0,0.0,98.0,241.0,17.0,10.0,0.0,285.0,36.0,47.0,71.0,7.0,0.26,490.0,18.0,1.9470468431771895,2,1,1,1
5654,Telangana,NALGONDA,NIDAMANUR,16.7708,79.4447,2019,7.89,1110.0,0.0,323.0,124.0,130.0,7.4,0.0,260.0,36.0,41.0,133.0,21.15,1.04,697.0,18.0,1.5902578796561604,2,1,1,1
5655,Telangana,NIZAMABAD,DICHKONDA,18.4,77.7,2019,7.19,920.0,0.0,305.0,106.0,72.0,35.0,0.0,295.0,80.0,23.0,86.0,11.0,0.76,601.0,18.0,1.5282392026578073,2,1,1,1
5656,Telangana,NIZAMABAD,VARNI,18.6139,77.975,2019,7.01,1190.0,0.0,348.0,145.0,77.0,42.0,0.0,415.0,110.0,34.0,76.0,10.0,1.06,708.0,18.0,1.6784203102961919,3,1,1,1
5657,Telangana,NIZAMABAD,NIZAMSAGAR,18.2303,77.9356,2019,7.32,780.0,0.0,244.0,89.0,78.0,16.0,0.0,265.0,64.0,26.0,55.0,6.8,0.66,483.0,18.0,1.6115702479338843,2,1,1,1
5658,Telangana,NIZAMABAD,MACHAREDDY,18.3261,78.3947,2019,6.64,1160.0,0.0,262.0,124.0,45.0,83.64,0.0,355.0,84.0,35.0,81.0,21.15,0.49,840.0,18.0,1.3793103448275863,3,1,0,1
5659,Telangana,NIZAMABAD,NAVIPET,18.7969,78.0275,2019,7.53,1630.0,0.0,390.0,238.0,157.0,59.0,0.0,405.0,112.0,31.0,148.0,21.15,0.72,1104.0,18.0,1.4751131221719458,3,1,0,1
5660,Telangana,RANGA REDDY,TANDUR,17.3356,77.5214,2019,6.8,1220.0,0.0,403.0,145.0,73.0,24.2,0.0,345.0,106.0,20.0,115.0,21.15,0.48,772.0,18.0,1.5782664941785252,3,1,1,1
5661,Telangana,RANGA REDDY,CHEVELLA,17.3347,78.0847,2019,7.26,1240.0,0.0,110.0,220.0,106.0,83.64,0.0,270.0,68.0,24.0,105.0,21.15,0.3,829.0,18.0,1.4939759036144578,2,1,0,1
5662,Telangana,RANGA REDDY,BANTWADA,17.38,77.7431,2019,7.4,1270.0,0.0,458.0,131.0,60.0,10.0,0.0,490.0,90.0,65.0,74.0,4.5,0.63,714.0,18.0,1.7762237762237763,3,1,1,1
5663,Telangana,RANGA REDDY,MALKAJGIRI,17.4875,78.55,2019,7.76,500.0,0.0,126.0,50.0,70.0,13.1,0.0,155.0,32.0,18.0,45.0,3.0,0.72,309.0,18.0,1.6129032258064515,2,1,1,1
5664,Telangana,RANGA REDDY,SHAHABAD,17.2278,78.0361,2019,7.58,2160.0,0.0,464.0,354.5,145.0,57.8,0.0,685.0,142.5,81.0,122.0,0.6,0.98,1289.0,18.0,1.6744186046511629,3,1,0,1
5665,Telangana,RANGA REDDY,GANDED,16.925,77.7917,2019,7.65,1280.0,0.0,293.0,206.0,50.0,83.64,0.0,570.0,142.5,44.0,38.0,2.4,0.88,760.0,18.0,1.6819973718791064,3,1,0,1
5666,Telangana,RANGA REDDY,PEDDEMUL,17.3397,77.65,2019,7.45,990.0,0.0,403.0,92.0,55.0,9.9,0.0,345.0,76.0,38.0,84.0,5.0,1.01,606.0,18.0,1.6309719934102143,3,1,1,1
5667,Telangana,RANGA REDDY,GANDED,16.9067,77.8506,2019,7.76,360.0,0.0,128.0,21.0,38.0,9.9,0.0,125.0,46.0,2.0,26.0,1.0,1.625,224.0,18.0,1.6,1,1,1,0
5668,Telangana,RANGA REDDY,MALKAJGIRI,17.5167,78.5125,2019,7.75,270.0,0.0,98.0,18.0,25.0,10.6,0.0,110.0,36.0,5.0,6.0,9.5,0.32,170.0,18.0,1.5789473684210527,1,1,1,1
5669,Telangana,RANGA REDDY,UPPAL,17.4697,78.5686,2019,7.13,1380.0,0.0,232.0,227.0,141.0,75.0,0.0,530.0,142.5,15.0,83.0,4.0,1.25,875.0,18.0,1.5753424657534247,3,1,0,1
5670,Telangana,RANGA REDDY,SHANKARPALLE,17.4025,78.2547,2019,7.39,1930.0,0.0,494.0,241.0,157.0,83.64,0.0,685.0,128.0,95.5,113.0,4.0,1.05,1133.0,18.0,1.7019400352733687,3,1,0,1
5671,Telangana,RANGA REDDY,MARPALLI,17.4933,78.3581,2019,7.36,1250.0,0.0,354.0,135.0,93.0,80.7,0.0,480.0,128.0,39.0,76.0,3.0,0.63,771.0,18.0,1.6191709844559585,3,1,0,1
5672,Telangana,RANGA REDDY,BANTWADA,17.4933,78.3403,2019,7.84,1790.0,0.0,537.0,184.0,155.0,71.3,0.0,550.0,142.5,46.0,56.0,21.15,0.51,1187.0,18.0,1.5067340067340067,3,1,0,1
5673,Telangana,RANGA REDDY,DOMA,17.1147,77.8708,2019,7.5,1250.0,0.0,305.0,170.0,59.0,83.64,0.0,450.0,124.0,34.0,69.0,0.5,0.71,728.0,18.0,1.7146776406035664,3,1,0,1
5674,Telangana,RANGA REDDY,TUDOOR,17.1994,78.0075,2019,7.51,1280.0,0.0,305.0,156.0,76.0,83.64,0.0,470.0,124.0,39.0,75.0,1.0,0.78,782.0,18.0,1.6347381864623245,3,1,0,1
5675,Telangana,RANGA REDDY,PARGI,17.225,77.8725,2019,7.39,1840.0,0.0,390.0,255.0,157.0,48.9,0.0,610.0,128.0,71.0,108.0,21.15,0.39,1092.0,18.0,1.6834400731930466,3,1,0,1
5676,Telangana,RANGA REDDY,DHAROOR,17.2747,77.7569,2019,7.8,1250.0,0.0,378.0,135.0,106.0,46.7,0.0,360.0,120.0,15.0,108.0,21.15,0.61,809.0,18.0,1.5432098765432098,3,1,0,1
5677,Telangana,RANGA REDDY,DHAROOR,17.3114,77.8292,2019,7.56,1950.0,0.0,666.0,227.0,63.0,10.5,0.0,600.0,142.5,5.0,114.0,21.15,0.63,1235.0,18.0,1.5776699029126213,3,1,1,1
5678,Telangana,RANGA REDDY,IBRAHIMPATNAM,17.2242,78.7081,2019,7.4,1580.0,0.0,293.0,245.0,157.0,53.7,0.0,685.0,142.5,78.0,35.0,2.0,1.625,921.0,18.0,1.7136659436008677,3,1,0,0
5679,Telangana,RANGA REDDY,SAROORNAGAR,17.3383,78.5389,2019,7.66,2180.0,0.0,666.0,284.0,82.0,16.2,0.0,445.0,128.0,31.0,250.29,20.0,1.625,1330.0,18.0,1.6378662659654395,3,1,1,0
5680,Telangana,RANGA REDDY,MOINABAD,17.305,78.2472,2019,7.91,1250.0,0.0,464.0,113.0,79.0,55.4,0.0,450.0,140.0,24.0,90.0,21.15,0.56,814.0,18.0,1.5337423312883436,3,1,0,1
5681,Telangana,RANGA REDDY,DHAROOR,17.1953,78.6506,2019,7.82,1590.0,0.0,342.0,241.0,110.0,83.64,0.0,560.0,142.5,39.0,115.0,2.0,0.82,962.0,18.0,1.6510903426791277,3,1,0,1
5682,Telangana,RANGA REDDY,PARGI,17.2642,77.9508,2019,8.06,420.0,0.0,195.0,18.0,24.0,13.9,0.0,140.0,40.0,10.0,37.0,3.0,0.42,264.0,18.0,1.5849056603773586,1,1,1,1
5683,Telangana,RANGA REDDY,NAWABPET,17.4369,77.9819,2019,7.96,1650.0,0.0,567.0,199.0,77.0,18.8,0.0,600.0,142.5,10.0,92.0,21.15,0.45,1006.0,18.0,1.6385302879841113,3,1,1,1
5684,Telangana,RANGA REDDY,MARPALLI,17.5231,77.8428,2019,7.77,1370.0,0.0,439.0,142.0,90.0,60.2,0.0,550.0,136.0,51.0,67.0,11.0,0.69,826.0,18.0,1.656590084643289,3,1,0,1
5685,Telangana,RANGA REDDY,BANTWADA,17.46,77.6547,2019,8.01,350.0,0.0,153.0,21.0,5.0,13.1,0.0,130.0,42.0,6.0,17.0,1.0,0.32,199.0,18.0,1.75,1,1,1,1
5686,Telangana,WARANGAL,DEVARUPPALA,17.5333,79.3517,2019,7.57,1720.0,0.0,378.0,305.0,106.0,37.0,0.0,520.0,116.0,56.0,166.0,5.0,0.47,1022.0,18.0,1.6813294232649072,3,1,1,1
